,배달상점ID,업종명,법정동코드,광역시도명,시군구명,법정동명,리명,행정동코드,행정동명,도로명주소코드,도로명주소명
3360,S0071939,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
3361,S0071940,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
3362,S0071941,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
3363,S0071942,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
3364,S0071943,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
3365,S0071945,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3366,S0071946,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3367,S0071947,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3368,S0071948,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3369,S0071949,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3370,S0071950,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3371,S0071951,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3372,S0071952,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3373,S0071953,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3374,S0071954,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3375,S0071955,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
3376,S0071957,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
